X,Y,i,j,WL
63500.000000,500.000000,63,0,39.529961
63500.000000,1500.000000,63,1,39.531414
63500.000000,2500.000000,63,2,39.530468
63500.000000,3500.000000,63,3,39.530621
63500.000000,4500.000000,63,4,39.530987
63500.000000,5500.000000,63,5,39.530342
63500.000000,6500.000000,63,6,39.530731
63500.000000,7500.000000,63,7,39.530121
63500.000000,8500.000000,63,8,39.531555
63500.000000,9500.000000,63,9,39.530148
64500.000000,500.000000,64,0,38.530022
64500.000000,1500.000000,64,1,38.531677
64500.000000,2500.000000,64,2,38.530720
64500.000000,3500.000000,64,3,38.530834
64500.000000,4500.000000,64,4,38.531200
64500.000000,5500.000000,64,5,38.530575
64500.000000,6500.000000,64,6,38.530956
64500.000000,7500.000000,64,7,38.530178
64500.000000,8500.000000,64,8,38.531418
64500.000000,9500.000000,64,9,38.530163
65500.000000,500.000000,65,0,37.530201
65500.000000,1500.000000,65,1,37.531689
65500.000000,2500.000000,65,2,37.530769
65500.000000,3500.000000,65,3,37.530884
65500.000000,4500.000000,65,4,37.531342
65500.000000,5500.000000,65,5,37.530823
65500.000000,6500.000000,65,6,37.531132
65500.000000,7500.000000,65,7,37.530136
65500.000000,8500.000000,65,8,37.531483
65500.000000,9500.000000,65,9,37.530102
66500.000000,500.000000,66,0,36.530338
66500.000000,1500.000000,66,1,36.532146
66500.000000,2500.000000,66,2,36.530941
66500.000000,3500.000000,66,3,36.530861
66500.000000,4500.000000,66,4,36.531101
66500.000000,5500.000000,66,5,36.530849
